referral_episode_id,event_id,session_type,first_timestamp,last_timestamp,car_numbers,car_count,location,incident_family,incident_lap_explicit,message_lap_min,message_lap_max,process_statuses,terminal_status,message_count,messages_json,episode_review_status,linked_to_primary_adjudication
referral-8ac36db0e564fd7c,2025-gbr,Race,2025-07-06 08:21:48-07:00,2025-07-06 08:21:48-07:00,16|55,2,Turn 4,other,,40,40,noted,noted,1,"[""TURN 4 INCIDENT INVOLVING CARS 16 (LEC) AND 55 (SAI) NOTED""]",algorithmic_pending_human_validation,False
referral-1be52a96b52ab328,2025-gbr,Race,2025-07-06 08:27:22-07:00,2025-07-06 08:27:22-07:00,22,1,,causing_collision,,44,44,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-39687112b09e6548,2025-gbr,Race,2025-07-06 08:30:14-07:00,2025-07-06 08:32:46-07:00,31|87,2,Turn 6,other,,45,47,noted|post_session_investigation,post_session_investigation,2,"[""TURN 6 INCIDENT INVOLVING CARS 87 (BEA) AND 31 (OCO) NOTED"", ""FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 87 (BEA) AND 31 (OCO) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,True
referral-754ba5446d1a86b1,2025-gbr,Race,2025-07-06 08:30:58-07:00,2025-07-06 08:30:58-07:00,16|55,2,Turn 15,causing_collision,,46,46,noted,noted,1,"[""TURN 15 INCIDENT INVOLVING CARS 55 (SAI) AND 16 (LEC) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-a1ca37ff4d198fe8,2025-gbr,Race,2025-07-06 08:33:41-07:00,2025-07-06 08:33:41-07:00,81,1,,other,,48,48,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 81 (PIA) - SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-9747fd96088c3df4,2025-hun,Race,2025-08-03 06:08:27-07:00,2025-08-03 06:08:27-07:00,5,1,,other,,4,4,noted,noted,1,"[""INCIDENT INVOLVING CAR 5 (BOR) NOTED - FALSE START - MOVING BEFORE SIGNAL""]",algorithmic_pending_human_validation,False
referral-44052e179ab9b3c5,2025-hun,Race,2025-08-03 06:10:20-07:00,2025-08-03 06:15:06-07:00,27,1,,other,,6,9,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 27 (HUL) NOTED - FALSE START - MOVING BEFORE SIGNAL"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - FALSE START - MOVING BEFORE SIGNAL""]",algorithmic_pending_human_validation,False
referral-f2a9c9ecb6d21184,2025-hun,Race,2025-08-03 06:46:13-07:00,2025-08-03 06:59:18-07:00,1|44,2,Turn 4,other,,32,41,noted|investigation|post_session_investigation,post_session_investigation,3,"[""TURN 4 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) NOTED"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) UNDER INVESTIGATION"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,True
referral-f8a40b67e108febb,2025-hun,Race,2025-08-03 07:02:27-07:00,2025-08-03 07:02:27-07:00,27,1,,other,,44,44,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - FALSE START - MOVING BEFORE SIGNAL""]",algorithmic_pending_human_validation,False
referral-f52ec5a3fb397e7e,2025-hun,Race,2025-08-03 07:13:21-07:00,2025-08-03 07:21:43-07:00,22|27,2,Turn 1,other,,52,58,noted|investigation|no_further_action,no_further_action,3,"[""TURN 1 INCIDENT INVOLVING CARS 27 (HUL) AND 22 (TSU) NOTED"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 27 (HUL) AND 22 (TSU) UNDER INVESTIGATION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 27 (HUL) AND 22 (TSU) NO FURTHER ACTION""]",algorithmic_pending_human_validation,True
referral-ef5fc9cfda0171e6,2025-hun,Race,2025-08-03 07:28:24-07:00,2025-08-03 07:30:14-07:00,16|63,2,Turn 1,other,,63,64,noted|investigation,investigation,2,"[""TURN 1 INCIDENT INVOLVING CARS 16 (LEC) AND 63 (RUS) NOTED"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 16 (LEC) AND 63 (RUS) UNDER INVESTIGATION""]",algorithmic_pending_human_validation,False
referral-da5b6ae5cfb3c8a1,2025-hun,Race,2025-08-03 07:29:35-07:00,2025-08-03 07:34:14-07:00,10|55,2,Turn 2,causing_collision,,64,67,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 2 INCIDENT INVOLVING CARS 10 (GAS) AND 55 (SAI) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 10 (GAS) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 10 (GAS) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-8e4c1951e40be197,2025-hun,Race,2025-08-03 07:37:01-07:00,2025-08-03 07:37:01-07:00,16,1,,other,,69,69,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 16 (LEC) - DRIVING ERRATICALLY""]",algorithmic_pending_human_validation,False
referral-c732247a78e69982,2025-ita,Race,2025-09-07 05:27:55-07:00,2025-09-07 05:31:59-07:00,14,1,Pit Lane,other,,1,1,noted|post_session_investigation,post_session_investigation,2,"[""PIT EXIT INCIDENT INVOLVING CAR 14 (ALO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT"", ""FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CAR 14 (ALO) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-0963e5c4a60bfcf2,2025-ita,Race,2025-09-07 05:28:15-07:00,2025-09-07 05:32:06-07:00,18,1,Pit Lane,other,,1,1,noted|post_session_investigation,post_session_investigation,2,"[""PIT EXIT INCIDENT INVOLVING CAR 18 (STR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT"", ""FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CAR 18 (STR) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-f19f93b009a8eec0,2025-ita,Race,2025-09-07 06:04:53-07:00,2025-09-07 06:04:53-07:00,1|4,2,Turn 1,other,,1,1,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED""]",algorithmic_pending_human_validation,False
referral-2dc444012c6b8bd5,2025-ita,Race,2025-09-07 06:08:21-07:00,2025-09-07 06:08:21-07:00,22|44,2,Turn 1,gaining_advantage_off_track,,4,4,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 44 (HAM) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-6090878c4e83c071,2025-ita,Race,2025-09-07 06:11:41-07:00,2025-09-07 06:15:35-07:00,18|31,2,Turn 4,forcing_off_track,,6,9,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 4 INCIDENT INVOLVING CARS 31 (OCO) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 31 (OCO) AND 18 (STR) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-d250033c341f1168,2025-ita,Race,2025-09-07 06:27:51-07:00,2025-09-07 06:42:13-07:00,55,1,Turn 4,other,,18,28,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 4 INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS"", ""FIA STEWARDS: REPRIMAND (DRIVING) FOR CAR 55 (SAI) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS""]",algorithmic_pending_human_validation,False
referral-05462a009b963b4e,2025-ita,Race,2025-09-07 07:00:33-07:00,2025-09-07 07:07:12-07:00,55|87,2,Turn 5,causing_collision,,42,46,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 5 INCIDENT INVOLVING CARS 55 (SAI) AND 87 (BEA) NOTED"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 87 (BEA) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 87 (BEA) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-cc3ae9ff1bb97d67,2025-ita,Race,2025-09-07 07:06:00-07:00,2025-09-07 07:07:27-07:00,12|23,2,Turn 3,forcing_off_track,,46,47,noted|investigation,investigation,2,"[""TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 23 (ALB) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 23 (ALB) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,False
referral-0d3d01cd01d8288a,2025-ita,Race,2025-09-07 07:16:12-07:00,2025-09-07 07:16:12-07:00,12,1,,other,,53,53,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 12 (ANT) - DRIVING ERRATICALLY""]",algorithmic_pending_human_validation,False
referral-3047c97d60fa66c8,2025-ita,Race,2025-09-07 07:18:26-07:00,2025-09-07 07:18:26-07:00,31,1,,forcing_off_track,,53,53,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,False
referral-574cb2d80d1e9bbb,2025-jpn,Race,2025-04-05 22:31:49-07:00,2025-04-05 22:45:28-07:00,55,1,Turn 17,gaining_advantage_off_track,,18,27,noted,noted,2,"[""TURN 17 INCIDENT INVOLVING CARS 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""TURN 17 INCIDENT INVOLVING CAR 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-c4a6164e8379b051,2025-jpn,Race,2025-04-05 22:42:02-07:00,2025-04-05 22:42:02-07:00,1|4,2,Pit Lane,other,,25,25,noted,noted,1,"[""PIT EXIT INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED""]",algorithmic_pending_human_validation,False
referral-b7b807610bfb099d,2025-lvs,Race,2025-11-22 19:31:42-08:00,2025-11-22 19:33:28-08:00,4,1,,other,,1,1,noted|post_session_investigation,post_session_investigation,2,"[""FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME""]",algorithmic_pending_human_validation,False
referral-1144fd4b061ee2e0,2025-lvs,Race,2025-11-22 19:50:44-08:00,2025-11-22 19:50:44-08:00,4,1,,other,,1,1,no_further_action,no_further_action,1,"[""FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME""]",algorithmic_pending_human_validation,False
referral-299f74f832c44e98,2025-lvs,Race,2025-11-22 20:09:21-08:00,2025-11-22 20:15:58-08:00,30|81,2,Turn 1,causing_collision,,3,7,noted|investigation|no_further_action,no_further_action,3,"[""TURN 1 INCIDENT INVOLVING CARS 81 (PIA) AND 30 (LAW) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 81 (PIA) AND 30 (LAW) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 81 (PIA) AND 30 (LAW) NO FURTHER ACTION - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-2ba396eba5a59d95,2025-lvs,Race,2025-11-22 20:10:27-08:00,2025-11-22 20:18:11-08:00,5|18|43,3,Turn 1,causing_collision,,4,9,noted|investigation|post_session_investigation,post_session_investigation,3,"[""TURN 1 INCIDENT INVOLVING CARS 5 (BOR), 43 (COL) AND 18 (STR) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 5 (BOR) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 5 (BOR) AND 18 (STR) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-bb28b986fbb6b2c5,2025-lvs,Race,2025-11-22 20:19:02-08:00,2025-11-22 20:28:12-08:00,12,1,,other,,9,15,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 12 (ANT) NOTED - FALSE START - MOVING BEFORE SIGNAL"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 12 (ANT) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 12 (ANT) - FALSE START - MOVING BEFORE SIGNAL""]",algorithmic_pending_human_validation,False
referral-583a915863889cda,2025-lvs,Race,2025-11-22 20:20:33-08:00,2025-11-22 20:38:01-08:00,23,1,,other,,10,21,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 23 (ALB) NOTED - STARTING PROCEDURE INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) UNDER INVESTIGATION - STARTING PROCEDURE INFRINGEMENT"", ""FIA STEWARDS: REPRIMAND (DRIVING) FOR CAR 23 (ALB) - STARTING PROCEDURE INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-b715f3583bfd8d4d,2025-lvs,Race,2025-11-22 20:29:05-08:00,2025-11-22 20:36:49-08:00,23|44,2,Turn 14,causing_collision,,15,20,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 44 (HAM) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 44 (HAM) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 23 (ALB) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-b336cb2d0575e2e1,2025-lvs,Race,2025-11-22 21:04:26-08:00,2025-11-22 21:04:26-08:00,23,1,,causing_collision,,37,37,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 23 (ALB) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-e418ce3ec96e5fc0,2025-mco,Race,2025-05-25 05:37:42-07:00,2025-05-25 05:39:28-07:00,87,1,,other,,1,1,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 87 (BEA) NOTED - UNSAFE CONDITION"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 87 (BEA) WILL BE INVESTIGATED AFTER THE RACE - UNSAFE CONDITION""]",algorithmic_pending_human_validation,False
referral-761bec8bb7613159,2025-mco,Race,2025-05-25 06:10:35-07:00,2025-05-25 06:10:35-07:00,5|12,2,Turn 8,other,,5,5,noted,noted,1,"[""TURN 8 INCIDENT INVOLVING CARS 12 (ANT) AND 5 (BOR) NOTED""]",algorithmic_pending_human_validation,False
referral-95d155f18c866d43,2025-mco,Race,2025-05-25 06:20:17-07:00,2025-05-25 06:21:20-07:00,10|22,2,Turn 10,causing_collision,,12,13,noted|post_session_investigation,post_session_investigation,2,"[""TURN 10 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-cf577333c2638f1e,2025-mco,Race,2025-05-25 07:08:23-07:00,2025-05-25 07:11:10-07:00,63,1,Turn 10,gaining_advantage_off_track,,50,53,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 10 INCIDENT INVOLVING CAR 63 (RUS) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 10 INCIDENT INVOLVING CAR 63 (RUS) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,True
referral-3d00bb63c733942b,2025-mco,Race,2025-05-25 07:44:02-07:00,2025-05-25 07:44:02-07:00,18|27,2,Turn 10,forcing_off_track,,78,78,noted,noted,1,"[""TURN 10 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,False
referral-0ec7bcb259ef4014,2025-mco,Race,2025-05-25 07:45:40-07:00,2025-05-25 07:45:40-07:00,63,1,,gaining_advantage_off_track,,78,78,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: PENALTY SERVED - DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-5b79e4dd6931a8d8,2025-mex,Race,2025-10-26 13:05:45-07:00,2025-10-26 13:05:45-07:00,,0,Turn 1,other,1.0,2,2,noted,noted,1,"[""LAP 1 TURN 1 INCIDENT NOTED""]",algorithmic_pending_human_validation,False
referral-c66bfeb147920fb3,2025-mex,Race,2025-10-26 13:13:20-07:00,2025-10-26 13:13:20-07:00,14|55,2,Turn 2,gaining_advantage_off_track,1.0,8,8,noted,noted,1,"[""LAP 1 TURN 2 INCIDENT INVOLVING CARS 55 (SAI) AND 14 (ALO) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-ecef7d7fa7222bf1,2025-mex,Race,2025-10-26 13:13:39-07:00,2025-10-26 13:38:19-07:00,44,1,Turn 4,gaining_advantage_off_track,,8,26,noted|investigation|no_further_action|sanction_announced,sanction_announced,7,"[""TURN 4 INCIDENT INVOLVING CAR 44 (HAM) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS"", ""TURN 4 INCIDENT INVOLVING CAR 44 (HAM) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 44 (HAM) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 44 (HAM) - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 44 (HAM) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-d12c5370eadce05a,2025-mex,Race,2025-10-26 13:15:38-07:00,2025-10-26 13:34:53-07:00,1|44,2,Turn 1,causing_collision,,9,23,noted|investigation|no_further_action,no_further_action,3,"[""TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) NO FURTHER ACTION - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-e4b061ab05103ef9,2025-mex,Race,2025-10-26 13:31:42-07:00,2025-10-26 13:31:42-07:00,1,1,Turn 3,gaining_advantage_off_track,,21,21,noted,noted,1,"[""TURN 3 INCIDENT INVOLVING CAR 1 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-f059dc7232512ba0,2025-mex,Race,2025-10-26 13:38:54-07:00,2025-10-26 13:40:03-07:00,55,1,Pit Lane,other,,26,27,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 55 (SAI) NOTED - SPEEDING IN THE PIT LANE"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 55 (SAI) - SPEEDING IN THE PIT LANE""]",algorithmic_pending_human_validation,False
referral-8b93b4ec6da9b01c,2025-mex,Race,2025-10-26 14:10:22-07:00,2025-10-26 14:22:20-07:00,55,1,Pit Lane,other,,49,58,sanction_announced|noted|investigation,sanction_announced,5,"[""FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 55 (SAI) - SPEEDING IN THE PIT LANE"", ""INCIDENT INVOLVING CAR 55 (SAI) NOTED - SPEEDING IN THE PIT LANE"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE"", ""FIA STEWARDS: DRIVE THROUGH PENALTY FOR CAR 55 (SAI) - SPEEDING IN THE PIT LANE"", ""FIA STEWARDS: PENALTY SERVED - DRIVE THROUGH PENALTY FOR CAR 55 (SAI) - SPEEDING IN THE PIT LANE""]",algorithmic_pending_human_validation,False
referral-6aef312b142bc78d,2025-mex,Race,2025-10-26 14:12:05-07:00,2025-10-26 14:12:05-07:00,31|81,2,Turn 5,causing_collision,,50,50,noted,noted,1,"[""TURN 5 INCIDENT INVOLVING CARS 81 (PIA) AND 31 (OCO) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-70d72ca23d6d18fa,2025-mia,Race,2025-05-04 13:10:59-07:00,2025-05-04 13:10:59-07:00,7|30,2,Turn 1,causing_collision,,5,5,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CARS 7 (DOO) AND 30 (LAW) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-4cc51ce24403f342,2025-mia,Race,2025-05-04 13:12:41-07:00,2025-05-04 13:12:41-07:00,1|4,2,Turn 2,other,,6,6,noted,noted,1,"[""TURN 2 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED""]",algorithmic_pending_human_validation,False
referral-e3d7f4a02c36f895,2025-mia,Race,2025-05-04 13:31:12-07:00,2025-05-04 13:31:12-07:00,55,1,Turn 15,gaining_advantage_off_track,,18,18,noted,noted,1,"[""TURN 15 INCIDENT INVOLVING CAR 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-0883ca738afe1721,2025-mia,Race,2025-05-04 13:34:17-07:00,2025-05-04 13:34:17-07:00,1|4,2,Turn 11,gaining_advantage_off_track,,20,20,noted,noted,1,"[""TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-68510f899b6628ec,2025-mia,Race,2025-05-04 13:52:10-07:00,2025-05-04 13:53:15-07:00,22,1,Pit Lane,other,,31,32,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 22 (TSU) NOTED - SPEEDING IN THE PIT LANE"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - SPEEDING IN THE PIT LANE""]",algorithmic_pending_human_validation,False
referral-13c001f751baff5c,2025-mia,Race,2025-05-04 14:08:31-07:00,2025-05-04 14:14:23-07:00,10,1,,other,,42,45,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 10 (GAS) NOTED - YELLOW FLAG INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-f5230a50f03b4365,2025-mia,Race,2025-05-04 14:08:40-07:00,2025-05-04 14:14:27-07:00,55,1,,other,,42,45,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 55 (SAI) NOTED - YELLOW FLAG INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-6fc136acc0b9e3a0,2025-mia,Race,2025-05-04 14:34:36-07:00,2025-05-04 14:34:50-07:00,44|55,2,Turn 17,causing_collision,,57,57,noted|post_session_investigation,post_session_investigation,2,"[""TURN 17 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 17 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
